Date,Author,Text,skor,label
10/9/2021 11:29,shiningrocan,Kayanya ak udah sampai tahap pasrah diliat org deh soale cape bgt parno dimana-mana hmm sbg pihak terdzalimi aku akan mendalami peranku bagian doa moga-moga yg liat videoku mandul&amp;dikejar-kejar pinjol smua aamiin https://t.co/TNm9nqD1cB,-2,negatif
10/9/2021 11:28,soksokweh,@cacamaricahyhy_ pinjol,0,netral
10/9/2021 11:27,HIS00JIN,@hyojihoney @energeehyo Pinjol????,0,netral
10/9/2021 11:25,RadioElshinta,"""Suka Dicari Tapi Suka DIcaci, Pinjol Oh Pinjol""

Jangan lewatkan #INSTALK bersama Wakil Sekjen AFTEACH dan CIO Investree Dickie Widjaja 

??: Senin 11 Oktober 2021 pukul 16.00 WIB.

LIVE di Radio Elshinta 90FM &amp; Instagram radioelshinta90fm https://t.co/YK55gjdmmS",0,netral
10/9/2021 11:25,rick_iiiii,Awas kebaca pinjol tuit lu https://t.co/u48zKNSg2d,-1,negatif
10/9/2021 11:24,DjavaMuztama,"Pinjol Tembus Rp1287t
Jokowi Sebut Luar Biasa

Maaf Saya Sebagai Rakyat Kecil Tidak Paham Apa Urgensinya Pinjol Bagi Negara, Pemerintah dan Rakyat Sehingga Perlu dikasih Pujian. https://t.co/GeWJoD0tm7",-3,negatif
10/9/2021 11:24,heriawanadiwan4,"Kalau Bank banyak keluarin Dana Pinjaman, itu petanda Dunia Usaha, sedang berjalan. Kalau Pinjol keluarkan dananya meningkat, itu tanda kesulitan tiap orang semakin banyak.

@jokowi kok anda memuji Pinjol?",3,positif
10/9/2021 11:23,a_wijayyyarto,"Apa yang harus dilakukan jika Sobat Siber diteror dan diancam debt collector pinjaman online??

Sobat Siber, khususnya bagi Anda atau keluarga ada yang mengalami teror dari debt collector pinjol, simak dan lakukan seperti yang ada di gambar berikut, ya ??

#CCICPolri #CCICshare https://t.co/lSDnlMomNp",1,positif
10/9/2021 11:23,SutanEKayo,"BPK/Ibu &amp;  sadar/ri hindari pinjol sebisa mungkin, sdh ad yg bunuh diri, jual rumah cuma pinjem 10jutaan karena bunganya &amp; para penagih yg ga sopan kasar https://t.co/rmfV4lrT9k",-1,negatif
10/9/2021 11:22,ikkoanandart,@dksoorii JADI PINJOL ??????????????,0,netral
10/9/2021 11:22,rizkybazar20,"ngeri banget pard sekarang, tukeran kontak niatnya biar makin deket dah makin mudah komunikasi eh malah di jadiin jaminan pinjol wkwkkw",-1,negatif
10/9/2021 11:20,AkhmadDimyati13,"Temui OJK, Aktivis Sepakat Pinjol Ilegal Langgar Puluhan Hukum Pidana Nasional dan Internasional
https://t.co/Ls4xVDNkwx",-2,negatif
10/9/2021 11:20,Deni_dwSaja,"Ketika Jokowi banggakan Pinjol, seketika itu juga akun NKRI berubah jadi ahli pengamat Pinjol. Dengan dalil penguat Pinjol resmi, terdaftar, syariah,dll.

Dibalik itu Tanpa disadari emaknya, bapaknya, saudaranya tersiksa dikejar2 pinjol.

Hati2, Pinjol lebih kejam dari rentenir",-2,negatif
10/9/2021 11:18,energeehyo,@HIS00JIN @hyojihoney apa betul spt itu buk pinjol?,0,netral
10/9/2021 11:18,Oishi_lX,"@KangUtang04 @NegaraSulap @Di45_08 @Freedomland414l @NaffA_HayA4603N @ngibul4321 @perangutan_ @Syam42933824 @MEffendi03 @LurahTanpoWargo @Enggang_Malam @DosaAman @54rwo_00 @MbahuRekso1796 @Sang_Bahlul @Pasopati5151 @G_Perubahan @dh3_2303821 @Zahra42981574 @zulhamkenzo @RajaMusaHidayat @Sriharmini12 @Oishi_lX @NgaciroSL @Bajrapata @s3creth_m4nz @DHEASAROH @JamanEdan543123 @in5T1nk1N9 @dancersejati1 @UAgil4 @dewimajid3 @myputun @ManiseWidiarti @t4cT1C4L_5toRm @Solidaritas2122 @syeifm @Oposisi_Kecil @BukanRadja @Aprodite2me @Anto18167604 @5y3kh_k9 @AwanBiru7654 @Jamlean_Saleh @4nd103125330 @Sumanto59653397 @Foerdiman1 Jgn lg ada debt collector pinjol ??

#PajakMemerasRakyat 
#PajakMemerasRakyat",0,netral
10/9/2021 11:17,trisnayunita,Yakali bawa bukti fisik KK kemana2 karna satu2nya yang mencantumkan nomor NIK ku perempuan. Hft gara2 permasalahan NIK ini jd gak bisa daftar2 Pinjol wkwkwkwk tp jd aman juga yaa,1,positif
10/9/2021 11:14,HardjaWg,"Selamat untuk pencapaiannya pak ??
 https://t.co/4DrpfuGTpM",1,positif
10/9/2021 11:12,mnawalbasith,"Yg patut disebut korban pinjol itu org yg diteror karena kontaknya ada di hp peminjam, bukan org yg tidak bisa bayar hutangnya https://t.co/WF7Dq50jLX",-2,negatif
10/9/2021 11:11,Peachylychee_,"@soodaminlove Ntahlah:( tapi yg mau percaya berita dia juga pasti mikir lagi, soalnya sekarang isinya pinjol ??",0,netral
10/9/2021 11:10,ImadHasan__,"Iklan Akulaku, AdaKami, Kredivo, dan pinjol lainnya makin marak di YouTube. ???????",-1,negatif
10/9/2021 11:10,aguSXSudarsono,"@ndorokakung Gimana mau cepet sembuh kl tiap hari bacaannya pinjol, utang negara, ktp sekaligus npwp, Ppn 11%...",0,netral
10/9/2021 11:05,glossvantaestic,"@isekaidad dulu pernah ada temenku yg mau pinjem KTP ku buat daftar pinjol, krn katanya KTP dia gak bisa dipake krn gak sama dgn nama rekening bank nya, tp gak aku pinjemin, soalnya takut temenku lari dari tanggung jawab, trus aku yg di kejar sama penagih.",-1,negatif
10/9/2021 11:04,seungwoolipop,"@auliaaherdiana Baru kejadian temenku kena teror pinjol tapi pdahal dia gak pernah pinjol, sampe temen2nya (termasuk aku) ikut di wa. Lapor polisi tp yhaaa gitu dehh :( kasian bgt temenku",-1,negatif
10/9/2021 11:02,Fayalet,Minta plis yh buat isi pakan pinjol https://t.co/DmAcN6pL2M,0,netral
10/9/2021 11:00,ZulkiflyAChalik,"128 T Uang yg tersalurkan melalui PINJOL. Besarnya uang tsb adalah potret ""kesulitan masyarakat dalam kehidupan"". Nah, ini sejatinya MENSOS yg harus berfikir, bagaimana Masyarakat menjauh dari PINJOL, PAKGADE, RENTERNIR yg berkeliaran di Desa-Desa",-1,negatif
10/9/2021 11:00,hmydarman,"128 T Uang yg tersalurkan melalui PINJOL. Besarnya uang tsb adalah potret ""kesulitan masyarakat dalam kehidupan"". Nah, ini sejatinya MENSOS yg harus berfikir, bagaimana Masyarakat menjauh dari PINJOL, PAKGADE, RENTERNIR yg berkeliaran di Desa-Desa",-1,negatif
10/9/2021 10:59,uzikbaroroh,@aian_44 @Fahrihamzah Siru pikir operasionalnya densus ngutang sm pinjol? Ni orang udh bkn salah belok lg tp salah mikir,-2,negatif
10/9/2021 10:59,cilokmuncrat,"@romeogadungan Pasal 1 angka 3 pd UU 31/2014: ""Korban adalah orang yang mengalami penderitaan fisik, mental, dan/atau kerugian ekonomi yang diakibatkan oleh suatu tindak pidana."" Orang yang melakukan pinjol harusnya dari awal udh tau konsekuensinya. Harusnya.",-4,negatif
10/9/2021 10:59,noormanfanni,"@cumaJamal @Mdy_Asmara1701 Kalau boleh saran, mulai sekarang Negara ambil hutang sj dari Pinjol Pak, jgn dari pihak asing.",-2,negatif
10/9/2021 10:58,AbuRobbani,#BeritaIslamKiai Shiddiq: Pinjol Legal Maupun Ilegal Haram Hukumnya https://t.co/GML3g1iQT0,-2,negatif
10/9/2021 10:58,Dpk76Rahmat,"128 T Uang yg tersalurkan melalui PINJOL. Besarnya uang tsb adalah potret ""kesulitan masyarakat dalam kehidupan"". Nah, ini sejatinya MENSOS yg harus berfikir, bagaimana Masyarakat menjauh dari PINJOL, PAKGADE, RENTERNIR yg berkeliaran di Desa-Desa",-1,negatif
10/9/2021 10:58,cilokmuncrat,"Makanya nggak terlalu suka dengan kata-kata ""korban pinjol"".

Korban? Like, really?",-3,negatif
10/9/2021 10:58,cilokmuncrat,Yang sebenarnya menjadi korban pinjol adalah orang yg nomornya dijadikan kontak jaminan si peminjam sampe ikutan diteror padahal kenal sama yg minjem juga kagak ?? https://t.co/p5yoerm07Y,0,netral
10/9/2021 10:57,ambo_miocarbon,"128 T Uang yg tersalurkan melalui PINJOL. Besarnya uang tsb adalah potret ""kesulitan masyarakat dalam kehidupan"". Nah, ini sejatinya MENSOS yg harus berfikir, bagaimana Masyarakat menjauh dari PINJOL, PAKGADE, RENTERNIR yg berkeliaran di Desa-Desa",-1,negatif
10/9/2021 10:56,_anakyangbaik_,"Apa yang harus dilakukan jika Sobat Siber diteror dan diancam debt collector pinjaman online??

Sobat Siber, khususnya bagi Anda atau keluarga ada yang mengalami teror dari debt collector pinjol, simak dan lakukan seperti yang ada di gambar berikut, ya ??

#CCICPolri #CCICshare https://t.co/lSDnlMomNp",1,positif
10/9/2021 10:55,mencobalurus18,"@alisyarief Pinjol itu rentenir yg dikemas utk memperdaya masyarakat dengan segala kemudahannya utk mendapatkannya dgn online .. padahal begitu terjerat nasabahnya diperas habis2an Dan diintimidasi...Anehnya, negara memfasilitasi...",-2,negatif
10/9/2021 10:54,irvanhifa,"Pinjol gk buruk buruk amat sih sebenernya selama paham keuangan. 
Kalo mau beli sesuatu meski bisa bayar cash, ternyata uang cash itu kalo di investasikan dan menghasilkan return yg melebihi bunga pinjolnya ya kamu untung. Selama return investmu itu fix. 
Aku pernah? Ya pernah.",1,positif
10/9/2021 10:53,AbangMFieryanto,@jantungpiisang Pinjol Naik bangga. Aneh kali yah presiden kita ini. Smg aj Ada yg catut nomer Pak jokowi buat aplikasi pinjol biar meraskn rasanya di maki2 org yg bukan urusan Kita bener gak dok,1,positif
10/9/2021 10:51,CharlioMoerdadi,"Sementara pinjol merajalela
#ngeRIBAnget https://t.co/J9DpbbgNmq",-2,negatif
10/9/2021 10:51,abyalif74_noni,"Temui OJK, Aktivis Sepakat Pinjol Ilegal Langgar Puluhan Hukum Pidana Nasional dan Internasional https://t.co/hhN7HmYoU0",-2,negatif
10/9/2021 10:51,BK52726500,"128 T Uang yg tersalurkan melalui PINJOL. Besarnya uang tsb adalah potret ""kesulitan masyarakat dalam kehidupan"". Nah, ini sejatinya MENSOS yg harus berfikir, bagaimana Masyarakat menjauh dari PINJOL, PAKGADE, RENTERNIR yg berkeliaran di Desa-Desa",-1,negatif
10/9/2021 10:50,twit_farid,"Sementara pinjol merajalela
#ngeRIBAnget https://t.co/J9DpbbgNmq",-2,negatif
10/9/2021 10:48,energeehyo,@hyojihoney pengalaman ya kak pinjol,0,netral
10/9/2021 10:47,alooyy,Korban pinjol makin banyak. Negara perlu mengatur keras!  Prihatin sekali,-4,negatif
10/9/2021 10:43,GieDKnight,Korban pinjol makin banyak. Negara perlu mengatur keras!  Prihatin sekali,-4,negatif
10/9/2021 10:43,Anti_buzzerp,raimu koyok mas- mas kelilit pinjol,0,netral
10/9/2021 10:42,eddy_eedkit,"128 T Uang yg tersalurkan melalui PINJOL. Besarnya uang tsb adalah potret ""kesulitan masyarakat dalam kehidupan"". Nah, ini sejatinya MENSOS yg harus berfikir, bagaimana Masyarakat menjauh dari PINJOL, PAKGADE, RENTERNIR yg berkeliaran di Desa-Desa",-1,negatif
10/9/2021 10:42,jaka37262638,"Pinjol Tembus Rp1287t
Jokowi Sebut Luar Biasa

Maaf Saya Sebagai Rakyat Kecil Tidak Paham Apa Urgensinya Pinjol Bagi Negara, Pemerintah dan Rakyat Sehingga Perlu dikasih Pujian. https://t.co/GeWJoD0tm7",-3,negatif
10/9/2021 10:40,GTPurunarada,"Apa yang harus dilakukan jika Sobat Siber diteror dan diancam debt collector pinjaman online??

Sobat Siber, khususnya bagi Anda atau keluarga ada yang mengalami teror dari debt collector pinjol, simak dan lakukan seperti yang ada di gambar berikut, ya ??

#CCICPolri #CCICshare https://t.co/lSDnlMomNp",1,positif
10/9/2021 10:36,laballonggeng,"Ketika Jokowi banggakan Pinjol, seketika itu juga akun NKRI berubah jadi ahli pengamat Pinjol. Dengan dalil penguat Pinjol resmi, terdaftar, syariah,dll.

Dibalik itu Tanpa disadari emaknya, bapaknya, saudaranya tersiksa dikejar2 pinjol.

Hati2, Pinjol lebih kejam dari rentenir",-2,negatif
10/9/2021 10:36,adepedia,"Sebenernya ini brilian sih, menyadari kalau nggak sanggup nertibin yang ilegal, bikin deterrent dengan bilang kalo u berani buat pinjol ilegal then masyarakat boleh ngutang ga bayar, hahaha https://t.co/sMfN35zUsk",-1,negatif
10/9/2021 10:36,suara1hati,"Ketika Jokowi banggakan Pinjol, seketika itu juga akun NKRI berubah jadi ahli pengamat Pinjol. Dengan dalil penguat Pinjol resmi, terdaftar, syariah,dll.

Dibalik itu Tanpa disadari emaknya, bapaknya, saudaranya tersiksa dikejar2 pinjol.

Hati2, Pinjol lebih kejam dari rentenir",-2,negatif
10/9/2021 10:34,cahyadimania,@theonlycipayy @bertanyarl Kamu pernah ditelpon pinjol belum? ??,0,netral
10/9/2021 10:30,yogakil,"Apa yang harus dilakukan jika Sobat Siber diteror dan diancam debt collector pinjaman online??

Sobat Siber, khususnya bagi Anda atau keluarga ada yang mengalami teror dari debt collector pinjol, simak dan lakukan seperti yang ada di gambar berikut, ya ??

#CCICPolri #CCICshare https://t.co/lSDnlMomNp",1,positif
10/9/2021 10:30,aryaadidaya11,Korban pinjol makin banyak. Negara perlu mengatur keras!  Prihatin sekali,-4,negatif
10/9/2021 10:27,212thepowerofl1,@parlinburman84 Dlu ane prnh kya gtu gagal bayar di pinjol ilegal smp 40jt ane gk bayar cuma di teror doang bang????????,-3,negatif
10/9/2021 10:27,AmirGrage,"Pinjol Tembus Rp1287t
Jokowi Sebut Luar Biasa

Maaf Saya Sebagai Rakyat Kecil Tidak Paham Apa Urgensinya Pinjol Bagi Negara, Pemerintah dan Rakyat Sehingga Perlu dikasih Pujian. https://t.co/GeWJoD0tm7",-3,negatif
10/9/2021 10:27,ImamSantoso01,"@parlinburman84 Pinjol macam gini yg dibanggain orang itu, yg nggk pinjam aja jadi korban pinjol, gimana yg pinjam beneran.",-1,negatif
10/9/2021 10:27,AmirGrage,"Kalau Bank banyak keluarin Dana Pinjaman, itu petanda Dunia Usaha, sedang berjalan. Kalau Pinjol keluarkan dananya meningkat, itu tanda kesulitan tiap orang semakin banyak.

@jokowi kok anda memuji Pinjol?",3,positif
10/9/2021 10:25,pulu_yan,"Pinjol Tembus Rp1287t
Jokowi Sebut Luar Biasa

Maaf Saya Sebagai Rakyat Kecil Tidak Paham Apa Urgensinya Pinjol Bagi Negara, Pemerintah dan Rakyat Sehingga Perlu dikasih Pujian. https://t.co/GeWJoD0tm7",-3,negatif
10/9/2021 10:24,aipsun,asal-muasal galbay pinjol: https://t.co/YuJrCEjmMr,0,netral
10/9/2021 10:24,AmirGrage,"128 T Uang yg tersalurkan melalui PINJOL. Besarnya uang tsb adalah potret ""kesulitan masyarakat dalam kehidupan"". Nah, ini sejatinya MENSOS yg harus berfikir, bagaimana Masyarakat menjauh dari PINJOL, PAKGADE, RENTERNIR yg berkeliaran di Desa-Desa",-1,negatif
10/9/2021 10:24,msptrrr_,"@Just17Ken @BaygonvsHit @downnnyy kayaknya yg coment pada gak paham akan hal ini sihh. 
kebanyakan dr mereka yg melakukan pinjol rata˛ menggunakan pinjol Ilegal bukan resmi dri OJK, tau sendiri gimana kerasnya DC˛ Ilegal kya gt, jgn kan pinjol pinjem di koperasi aja DC nya jg ngeri˛",-2,negatif
10/9/2021 10:22,BangOtit,@AdamVelcro bakal kena DC pinjol ??,0,netral
10/9/2021 10:22,mncrgknskl,asal-muasal galbay pinjol: https://t.co/YuJrCEjmMr,0,netral
10/9/2021 10:22,oktodp,@alhamdp11 Pinjol koclok,0,netral
10/9/2021 10:21,ImadHasan__,Makin mengerikan aja nih pinjol ???? https://t.co/NpXKLLKpQq,-2,negatif
10/9/2021 10:21,ZeeDooRi,"@deyandrw Iyalah, apalagi kalo orangnya tukang kredit pinjol",0,netral
10/9/2021 10:19,dionskrisnaa,@radenbernat12 Pinjol andalangue,0,netral
10/9/2021 10:17,212thepowerofl1,@parlinburman84 Udh gk kaget klo pinjol2 ilegal kya gini neror dgn dalih org lain. Berantas pinjol ilegal bang??,-2,negatif
10/9/2021 10:17,NoorABud,"Apa yang harus dilakukan jika Sobat Siber diteror dan diancam debt collector pinjaman online??

Sobat Siber, khususnya bagi Anda atau keluarga ada yang mengalami teror dari debt collector pinjol, simak dan lakukan seperti yang ada di gambar berikut, ya ??

#CCICPolri #CCICshare https://t.co/lSDnlMomNp",1,positif
10/9/2021 10:16,reireihan51,"Apa yang harus dilakukan jika Sobat Siber diteror dan diancam debt collector pinjaman online??

Sobat Siber, khususnya bagi Anda atau keluarga ada yang mengalami teror dari debt collector pinjol, simak dan lakukan seperti yang ada di gambar berikut, ya ??

#CCICPolri #CCICshare https://t.co/lSDnlMomNp",1,positif
10/9/2021 10:16,iirkoe_,"Kalau Bank banyak keluarin Dana Pinjaman, itu petanda Dunia Usaha, sedang berjalan. Kalau Pinjol keluarkan dananya meningkat, itu tanda kesulitan tiap orang semakin banyak.

@jokowi kok anda memuji Pinjol?",3,positif
10/9/2021 10:15,evylagi,"Apa yang harus dilakukan jika Sobat Siber diteror dan diancam debt collector pinjaman online??

Sobat Siber, khususnya bagi Anda atau keluarga ada yang mengalami teror dari debt collector pinjol, simak dan lakukan seperti yang ada di gambar berikut, ya ??

#CCICPolri #CCICshare https://t.co/lSDnlMomNp",1,positif
10/9/2021 10:15,fahidayat72,Waspadai Investasi Bodong dan Pinjol Ilegal https://t.co/zvTsM5ADnQ,-1,negatif
10/9/2021 10:14,BangGodham,"Apa yang harus dilakukan jika Sobat Siber diteror dan diancam debt collector pinjaman online??

Sobat Siber, khususnya bagi Anda atau keluarga ada yang mengalami teror dari debt collector pinjol, simak dan lakukan seperti yang ada di gambar berikut, ya ??

#CCICPolri #CCICshare https://t.co/lSDnlMomNp",1,positif
10/9/2021 10:14,TingweKretek,"Apa yang harus dilakukan jika Sobat Siber diteror dan diancam debt collector pinjaman online??

Sobat Siber, khususnya bagi Anda atau keluarga ada yang mengalami teror dari debt collector pinjol, simak dan lakukan seperti yang ada di gambar berikut, ya ??

#CCICPolri #CCICshare https://t.co/lSDnlMomNp",1,positif
10/9/2021 10:14,aaxoposisi,"128 T Uang yg tersalurkan melalui PINJOL. Besarnya uang tsb adalah potret ""kesulitan masyarakat dalam kehidupan"". Nah, ini sejatinya MENSOS yg harus berfikir, bagaimana Masyarakat menjauh dari PINJOL, PAKGADE, RENTERNIR yg berkeliaran di Desa-Desa",-1,negatif
10/9/2021 10:14,pinjollaknat,"Apa yang harus dilakukan jika Sobat Siber diteror dan diancam debt collector pinjaman online??

Sobat Siber, khususnya bagi Anda atau keluarga ada yang mengalami teror dari debt collector pinjol, simak dan lakukan seperti yang ada di gambar berikut, ya ??

#CCICPolri #CCICshare https://t.co/lSDnlMomNp",1,positif
10/9/2021 10:14,alhamdp11,@oktodp pinjol ??,0,netral
10/9/2021 10:12,kurumuycaremot,"128 T Uang yg tersalurkan melalui PINJOL. Besarnya uang tsb adalah potret ""kesulitan masyarakat dalam kehidupan"". Nah, ini sejatinya MENSOS yg harus berfikir, bagaimana Masyarakat menjauh dari PINJOL, PAKGADE, RENTERNIR yg berkeliaran di Desa-Desa",-1,negatif
10/9/2021 10:11,Fredy_Santana01,"Temui OJK, Aktivis Sepakat Pinjol Ilegal Langgar Puluhan Hukum Pidana Nasional dan Internasional
https://t.co/Ls4xVDNkwx",-2,negatif
10/9/2021 10:11,Ziman1286,@moviemenfes Dikejar pinjol dan debt kolektor,0,netral
10/9/2021 10:10,irhas_aja,@sygfess Abis pinjol ni,0,netral
10/9/2021 10:08,Andiplanet2,"128 T Uang yg tersalurkan melalui PINJOL. Besarnya uang tsb adalah potret ""kesulitan masyarakat dalam kehidupan"". Nah, ini sejatinya MENSOS yg harus berfikir, bagaimana Masyarakat menjauh dari PINJOL, PAKGADE, RENTERNIR yg berkeliaran di Desa-Desa",-1,negatif
10/9/2021 10:07,sooOoyyyyaaa,"@ashknooxx @derywongk @tehynung Panjop bkn pinjol, iya yg uke able ituu ayang",0,netral
10/9/2021 10:06,ashknooxx,@sooOoyyyyaaa @derywongk @tehynung Itu pinjol yg line?,0,netral
10/9/2021 10:05,bepiped,Beli pake pinjol aja kak https://t.co/CaRGnwNqAC,0,netral
10/9/2021 10:03,Arif6985,"Kalau Bank banyak keluarin Dana Pinjaman, itu petanda Dunia Usaha, sedang berjalan. Kalau Pinjol keluarkan dananya meningkat, itu tanda kesulitan tiap orang semakin banyak.

@jokowi kok anda memuji Pinjol?",3,positif
10/9/2021 10:03,restalhm,@anggabpx @SmgMenfess2 @BNI Daftarke pinjol mbe koe berat,-1,negatif
10/9/2021 10:02,la_nyuk,@YanHarahap @PutraWadapi Tenang aja kalo ga dapet utangan lagi pinjem aja ke pinjol,1,positif
10/9/2021 10:02,doroogdog,Pembahasan pinjol udh nyampe twitter...,0,netral
10/9/2021 10:01,eddy_eedkit,"Kalau Bank banyak keluarin Dana Pinjaman, itu petanda Dunia Usaha, sedang berjalan. Kalau Pinjol keluarkan dananya meningkat, itu tanda kesulitan tiap orang semakin banyak.

@jokowi kok anda memuji Pinjol?",3,positif
10/9/2021 10:01,FYAbye,"128 T Uang yg tersalurkan melalui PINJOL. Besarnya uang tsb adalah potret ""kesulitan masyarakat dalam kehidupan"". Nah, ini sejatinya MENSOS yg harus berfikir, bagaimana Masyarakat menjauh dari PINJOL, PAKGADE, RENTERNIR yg berkeliaran di Desa-Desa",-1,negatif
10/9/2021 10:01,MrsNS9,"Serem kan dc pinjol ilegal itu?

Oknum2 yang gak bisa bertanggung jawab

Makanya jangan deg sekali2 kalian main2 sama yang namanya pinjol ilegal",-2,negatif
10/9/2021 10:01,soodaminlove,"@xOwlx7 dulu aku pernah ngetwt tentang channel itu juga kak, biar vidio sn yg jdulnya gak pantes itu di takedown???? skrg malah jadi chnl pinjol????",0,netral
10/9/2021 10:01,memita_lg,Korban pinjol makin banyak. Negara perlu mengatur keras!  Prihatin sekali,-4,negatif
10/9/2021 10:00,ucuptampan,"Literasi keuangan itu ngga cuma ngerti cara investasi dan transaksi keuangan. Tapi mindset terhadap utang. Ngga ada yg salah dengan utang selama paham struktur kredit dan sumber bayarnya. Kalo ngutang tapi gatau cara bayarnya, ya gausah pinjol, sama temen aja dimusuhin lu.",-3,negatif
10/9/2021 9:59,psywaar2,muka gw kayak orang capek abis dikejar pinjol https://t.co/tGoA9kbg4b,0,netral
10/9/2021 9:59,sunardi253,Banyak korban pinjol ini salah satunya begini kok dibanggakan https://t.co/j2gW0mJCsi https://t.co/RtiDVqjDSE,-1,negatif
10/9/2021 9:58,InsaniZhie,"@ojkindonesia mohon tutup aplikasi Pinjol penteror PT Kredit Rupiah Indonesia, saya tidak pinjam apapun tapi uang masuk dan 7 hari suruh dibalikin dengan bunga yang signifikan. Mohon perhatian OJK untuk pinjol yang meresahkan memberi pinjaman tanpa konfirmasi. @kemkominfo",-3,negatif
10/9/2021 9:58,rvdqw,Korban pinjol makin banyak. Negara perlu mengatur keras!  Prihatin sekali,-4,negatif
10/9/2021 9:57,jinnymine,@soodaminlove Lah malah banting setir ke pinjol ??????,0,netral
10/9/2021 9:56,chococinow,Yang sebenarnya menjadi korban pinjol adalah orang yg nomornya dijadikan kontak jaminan si peminjam sampe ikutan diteror padahal kenal sama yg minjem juga kagak ?? https://t.co/p5yoerm07Y,0,netral
10/9/2021 9:55,Erte56209029,"Kalau Bank banyak keluarin Dana Pinjaman, itu petanda Dunia Usaha, sedang berjalan. Kalau Pinjol keluarkan dananya meningkat, itu tanda kesulitan tiap orang semakin banyak.

@jokowi kok anda memuji Pinjol?",3,positif
10/9/2021 9:55,rftamalia,Yang sebenarnya menjadi korban pinjol adalah orang yg nomornya dijadikan kontak jaminan si peminjam sampe ikutan diteror padahal kenal sama yg minjem juga kagak ?? https://t.co/p5yoerm07Y,0,netral
10/9/2021 9:53,pinkblush092398,@txtdrcringe Muke luuu kek kelilit pinjol,0,netral
10/9/2021 9:52,joserasyid,"Kalau Bank banyak keluarin Dana Pinjaman, itu petanda Dunia Usaha, sedang berjalan. Kalau Pinjol keluarkan dananya meningkat, itu tanda kesulitan tiap orang semakin banyak.

@jokowi kok anda memuji Pinjol?",3,positif
10/9/2021 9:52,vvinterct,"yang pilih yecha @yerimiise gaskeun belanja??, yang pilih talia @milkitc jangan pinjem ke pinjol ye ?? https://t.co/znXEKGwcSx",0,netral
10/9/2021 9:52,SanesSPiningit,@ElfizaEnny sederhana pinjol yg dipimpin jokowi renternir yg dilindungi undang undang,0,netral
10/9/2021 9:51,SanesSPiningit,"Pinjol Tembus Rp1287t
Jokowi Sebut Luar Biasa

Maaf Saya Sebagai Rakyat Kecil Tidak Paham Apa Urgensinya Pinjol Bagi Negara, Pemerintah dan Rakyat Sehingga Perlu dikasih Pujian. https://t.co/GeWJoD0tm7",-3,negatif
10/9/2021 9:50,DJUMARI22417755,"@PutraWadapi Yg lain,...apa gak bisa kerja ?!.. atau karena si Luhut akrab dengan china, dan banyak kenal Pinjol.. entahlah..",1,positif
10/9/2021 9:50,MARKASHADVAD,"yang pilih yecha @yerimiise gaskeun belanja??, yang pilih talia @milkitc jangan pinjem ke pinjol ye ?? https://t.co/znXEKGwcSx",0,netral
10/9/2021 9:50,AwakeningKay,"Beli iPhone 17yuta lah, kalo kurang duitnya tinggal apply pinjol, kalo galbay paling digorok debt collector, kalo gak bisa makan tinggal open BO, kalo gak laku pas open BO tinggal mati aja deh, mudah bukan.. ???????? https://t.co/18Js5ledCi",-1,negatif
10/9/2021 9:48,ridhopsiregar,@pisceszlfr Penyakit milenial wkwkwk. Suruh pake pinjol aja wkwkwk,-1,negatif
10/9/2021 9:48,soodaminlove,channel sn &gt; leslar &gt; pinjol. lawak bgt,0,netral
10/9/2021 9:47,Zie3hartono,"128 T Uang yg tersalurkan melalui PINJOL. Besarnya uang tsb adalah potret ""kesulitan masyarakat dalam kehidupan"". Nah, ini sejatinya MENSOS yg harus berfikir, bagaimana Masyarakat menjauh dari PINJOL, PAKGADE, RENTERNIR yg berkeliaran di Desa-Desa",-1,negatif
10/9/2021 9:47,anisanis_,@zavoticated @txtdrimedia @tribunkultur_ EH KOK TRUE!!! kalau gua gegara pinjol padahal gak make tbtb liat di applikasi raib dah tuh uang. Pas ke polisi mereka blng gini 'sekarang mah penipu otaknya pinter2' trus dibikin surat keilangan dan selesai :). KALAU PENIPUNYA PINTER HARUSNYA POLISI LEBIH PINTER DONG ??,-1,negatif
10/9/2021 9:46,Slash00713,"128 T Uang yg tersalurkan melalui PINJOL. Besarnya uang tsb adalah potret ""kesulitan masyarakat dalam kehidupan"". Nah, ini sejatinya MENSOS yg harus berfikir, bagaimana Masyarakat menjauh dari PINJOL, PAKGADE, RENTERNIR yg berkeliaran di Desa-Desa",-1,negatif
10/9/2021 9:44,Erte56209029,"128 T Uang yg tersalurkan melalui PINJOL. Besarnya uang tsb adalah potret ""kesulitan masyarakat dalam kehidupan"". Nah, ini sejatinya MENSOS yg harus berfikir, bagaimana Masyarakat menjauh dari PINJOL, PAKGADE, RENTERNIR yg berkeliaran di Desa-Desa",-1,negatif
10/9/2021 9:44,BK52726500,Didik Mukrianto: Lindungi Warga Negara dari Pinjol Nakal https://t.co/fXx9nUDpf2 https://t.co/NWj7iwWbHw,-1,negatif
10/9/2021 9:43,JlHANISME,@hyojihoney Gk ada yg percaya pinjol,0,netral
